"local_site","Date","Subplot","mmt_num","SM_pct"
"MRS7",2016-07-13,35,1,3.3
"MRS7",2016-07-13,35,2,3.6
"MRS7",2016-07-13,35,3,1.3
"MRS7",2016-07-13,35,4,6.5
"MRS7",2016-07-13,36,1,1.8
"MRS7",2016-07-13,36,2,2.6
"MRS7",2016-07-13,36,3,2.3
"MRS7",2016-07-13,36,4,1.3
"MRS11",2016-07-13,43,1,3.6
"MRS11",2016-07-13,43,2,16.9
"MRS11",2016-07-13,43,3,2.5
"MRS11",2016-07-13,43,4,1
"MRS11",2016-07-13,44,1,5.3
"MRS11",2016-07-13,44,2,4.7
"MRS11",2016-07-13,44,3,3.7
"MRS11",2016-07-13,44,4,7.1
"MRS11",2016-07-13,45,1,4.6
"MRS11",2016-07-13,45,2,4.5
"MRS11",2016-07-13,45,3,5.7
"MRS11",2016-07-13,45,4,5.8
"MRS11",2016-07-13,46,1,3.1
"MRS11",2016-07-13,46,2,1.5
"MRS11",2016-07-13,46,3,3.4
"MRS11",2016-07-13,46,4,2.4
"MRS11",2016-07-13,47,1,8.5
"MRS11",2016-07-13,47,2,11.9
"MRS11",2016-07-13,47,3,5.4
"MRS11",2016-07-13,47,4,10.2
"MRS11",2016-07-13,48,1,2.7
"MRS11",2016-07-13,48,2,8.3
"MRS11",2016-07-13,48,3,3.2
"MRS11",2016-07-13,48,4,11.1
"MRS12",2016-07-13,49,1,0.5
"MRS12",2016-07-13,49,2,1.9
"MRS12",2016-07-13,49,3,2.8
"MRS12",2016-07-13,49,4,8.3
"MRS12",2016-07-13,50,1,13.2
"MRS12",2016-07-13,50,2,4.2
"MRS12",2016-07-13,50,3,4.3
"MRS12",2016-07-13,50,4,0.6
"MRS12",2016-07-13,51,1,5.3
"MRS12",2016-07-13,51,2,6.3
"MRS12",2016-07-13,51,3,2.8
"MRS12",2016-07-13,51,4,3.9
"MRS12",2016-07-13,52,1,7
"MRS12",2016-07-13,52,2,12.5
"MRS12",2016-07-13,52,3,3.8
"MRS12",2016-07-13,52,4,5.6
"MRS12",2016-07-13,53,1,3.1
"MRS12",2016-07-13,53,2,6.4
"MRS12",2016-07-13,53,3,3.5
"MRS12",2016-07-13,53,4,6
"MRS12",2016-07-13,54,1,1.2
"MRS12",2016-07-13,54,2,3.5
"MRS12",2016-07-13,54,3,3.3
"MRS12",2016-07-13,54,4,6.6
"MRS5",2016-07-14,25,1,53.7
"MRS5",2016-07-14,25,2,62.3
"MRS5",2016-07-14,25,3,51.6
"MRS5",2016-07-14,25,4,41.8
"MRS5",2016-07-14,26,1,63.9
"MRS5",2016-07-14,26,2,49.9
"MRS5",2016-07-14,26,3,69.1
"MRS5",2016-07-14,26,4,NaN
"MRS5",2016-07-14,27,1,8.6
"MRS5",2016-07-14,27,2,29.7
"MRS5",2016-07-14,27,3,35.2
"MRS5",2016-07-14,27,4,NaN
"MRS5",2016-07-14,28,1,6.6
"MRS5",2016-07-14,28,2,4
"MRS5",2016-07-14,28,3,6.2
"MRS5",2016-07-14,28,4,9.3
"MRS5",2016-07-14,29,1,12
"MRS5",2016-07-14,29,2,37.2
"MRS5",2016-07-14,29,3,63.9
"MRS5",2016-07-14,29,4,63.5
"MRS5",2016-07-14,30,1,25.4
"MRS5",2016-07-14,30,2,34.4
"MRS5",2016-07-14,30,3,23.2
"MRS5",2016-07-14,30,4,32.2
"BW2",2016-07-29,7,1,0.1
"BW2",2016-07-29,7,2,0.5
"BW2",2016-07-29,7,3,0.1
"BW2",2016-07-29,7,4,NaN
"BW2",2016-07-29,8,1,0.1
"BW2",2016-07-29,8,2,0.1
"BW2",2016-07-29,8,3,0.1
"BW2",2016-07-29,8,4,NaN
"BW2",2016-07-29,9,1,1.7
"BW2",2016-07-29,9,2,0.1
"BW2",2016-07-29,9,3,0.1
"BW2",2016-07-29,9,4,NaN
"BW2",2016-07-29,10,1,0.1
"BW2",2016-07-29,10,2,0.1
"BW2",2016-07-29,10,3,0.1
"BW2",2016-07-29,10,4,NaN
"BW2",2016-07-29,11,1,0.1
"BW2",2016-07-29,11,2,0.3
"BW2",2016-07-29,11,3,0.1
"BW2",2016-07-29,11,4,0.1
"BW2",2016-07-29,12,1,0.1
"BW2",2016-07-29,12,2,2.6
"BW2",2016-07-29,12,3,0.1
"BW2",2016-07-29,12,4,1.7
"BW3",2016-07-29,13,1,0.1
"BW3",2016-07-29,13,2,0.1
"BW3",2016-07-29,13,3,5
"BW3",2016-07-29,13,4,2.8
"BW3",2016-07-29,14,1,0.1
"BW3",2016-07-29,14,2,0.1
"BW3",2016-07-29,14,3,0.1
"BW3",2016-07-29,14,4,0.1
"BW3",2016-07-29,15,1,0.1
"BW3",2016-07-29,15,2,0.1
"BW3",2016-07-29,15,3,0.1
"BW3",2016-07-29,15,4,0.5
"BW3",2016-07-29,16,1,0.3
"BW3",2016-07-29,16,2,0.5
"BW3",2016-07-29,16,3,0.1
"BW3",2016-07-29,16,4,4.3
"BW3",2016-07-29,17,1,0.1
"BW3",2016-07-29,17,2,1.2
"BW3",2016-07-29,17,3,0.1
"BW3",2016-07-29,17,4,6
"BW3",2016-07-29,18,1,0.1
"BW3",2016-07-29,18,2,1.6
"BW3",2016-07-29,18,3,0.1
"BW3",2016-07-29,18,4,0.1
"MRS1",2016-08-03,1,1,10.5
"MRS1",2016-08-03,1,2,0
"MRS1",2016-08-03,1,3,0
"MRS1",2016-08-03,1,4,0
"MRS1",2016-08-03,2,1,1.6
"MRS1",2016-08-03,2,2,3.4
"MRS1",2016-08-03,2,3,3.4
"MRS1",2016-08-03,2,4,0
"MRS1",2016-08-03,3,1,0
"MRS1",2016-08-03,3,2,0
"MRS1",2016-08-03,3,3,0
"MRS1",2016-08-03,3,4,0
"MRS1",2016-08-03,4,1,2.8
"MRS1",2016-08-03,4,2,1.3
"MRS1",2016-08-03,4,3,2.1
"MRS1",2016-08-03,4,4,0.9
"MRS1",2016-08-03,5,1,3.5
"MRS1",2016-08-03,5,2,0
"MRS1",2016-08-03,5,3,3
"MRS1",2016-08-03,5,4,3.7
"MRS1",2016-08-03,6,1,0
"MRS1",2016-08-03,6,2,0
"MRS1",2016-08-03,6,3,0
"MRS1",2016-08-03,6,4,0
"MRS4",2016-08-03,19,1,2.1
"MRS4",2016-08-03,19,2,2.1
"MRS4",2016-08-03,19,3,6.1
"MRS4",2016-08-03,19,4,2.8
"MRS4",2016-08-03,20,1,4.3
"MRS4",2016-08-03,20,2,2.7
"MRS4",2016-08-03,20,3,0
"MRS4",2016-08-03,20,4,1.6
"MRS4",2016-08-03,21,1,9
"MRS4",2016-08-03,21,2,6.6
"MRS4",2016-08-03,21,3,6.9
"MRS4",2016-08-03,21,4,3.8
"MRS4",2016-08-03,22,1,11.3
"MRS4",2016-08-03,22,2,13.1
"MRS4",2016-08-03,22,3,7.9
"MRS4",2016-08-03,22,4,1.6
"MRS4",2016-08-03,23,1,9.2
"MRS4",2016-08-03,23,2,5.4
"MRS4",2016-08-03,23,3,6.9
"MRS4",2016-08-03,23,4,3.2
"MRS4",2016-08-03,24,1,0.2
"MRS4",2016-08-03,24,2,11.2
"MRS4",2016-08-03,24,3,7.2
"MRS4",2016-08-03,24,4,9.8
"MRS1",2016-08-09,1,1,2.9
"MRS1",2016-08-09,1,2,0.3
"MRS1",2016-08-09,1,3,1.9
"MRS1",2016-08-09,1,4,4.7
"MRS1",2016-08-09,2,1,1.9
"MRS1",2016-08-09,2,2,1.6
"MRS1",2016-08-09,2,3,0.2
"MRS1",2016-08-09,2,4,3.5
"MRS1",2016-08-09,3,1,0
"MRS1",2016-08-09,3,2,1
"MRS1",2016-08-09,3,3,9.4
"MRS1",2016-08-09,3,4,8.3
"MRS1",2016-08-09,4,1,0.3
"MRS1",2016-08-09,4,2,2.3
"MRS1",2016-08-09,4,3,1.4
"MRS1",2016-08-09,4,4,6.8
"MRS1",2016-08-09,5,1,0.6
"MRS1",2016-08-09,5,2,2.3
"MRS1",2016-08-09,5,3,0.7
"MRS1",2016-08-09,5,4,6.1
"MRS1",2016-08-09,6,1,2.8
"MRS1",2016-08-09,6,2,0.3
"MRS1",2016-08-09,6,3,0
"MRS1",2016-08-09,6,4,0.7
"MRS4",2016-08-09,19,1,3.6
"MRS4",2016-08-09,19,2,5.2
"MRS4",2016-08-09,19,3,0.3
"MRS4",2016-08-09,19,4,3.8
"MRS4",2016-08-09,20,1,9.4
"MRS4",2016-08-09,20,2,7.6
"MRS4",2016-08-09,20,3,11.1
"MRS4",2016-08-09,20,4,1.4
"MRS4",2016-08-09,21,1,7.5
"MRS4",2016-08-09,21,2,3.3
"MRS4",2016-08-09,21,3,4.7
"MRS4",2016-08-09,21,4,8.3
"MRS4",2016-08-09,22,1,12.6
"MRS4",2016-08-09,22,2,10.3
"MRS4",2016-08-09,22,3,6.5
"MRS4",2016-08-09,22,4,5.4
"MRS4",2016-08-09,23,1,7.8
"MRS4",2016-08-09,23,2,9
"MRS4",2016-08-09,23,3,2.8
"MRS4",2016-08-09,23,4,1.1
"MRS4",2016-08-09,24,1,1.6
"MRS4",2016-08-09,24,2,8.3
"MRS4",2016-08-09,24,3,4.4
"MRS4",2016-08-09,24,4,4.9
"MRS5",2016-08-09,25,1,18.3
"MRS5",2016-08-09,25,2,13.8
"MRS5",2016-08-09,25,3,31.9
"MRS5",2016-08-09,25,4,16.2
"MRS5",2016-08-09,26,1,28.4
"MRS5",2016-08-09,26,2,31
"MRS5",2016-08-09,26,3,23.4
"MRS5",2016-08-09,26,4,18.5
"MRS5",2016-08-09,27,1,9.4
"MRS5",2016-08-09,27,2,3.5
"MRS5",2016-08-09,27,3,13.8
"MRS5",2016-08-09,27,4,5.8
"MRS5",2016-08-09,28,1,7.8
"MRS5",2016-08-09,28,2,6.3
"MRS5",2016-08-09,28,3,6.9
"MRS5",2016-08-09,28,4,2.1
"MRS5",2016-08-09,29,1,25.9
"MRS5",2016-08-09,29,2,6
"MRS5",2016-08-09,29,3,8.5
"MRS5",2016-08-09,29,4,20.8
"MRS5",2016-08-09,30,1,30.6
"MRS5",2016-08-09,30,2,10.1
"MRS5",2016-08-09,30,3,5.9
"MRS5",2016-08-09,30,4,5.6
"MRS7",2016-08-09,31,1,7.1
"MRS7",2016-08-09,31,2,5.7
"MRS7",2016-08-09,31,3,6.7
"MRS7",2016-08-09,31,4,10.3
"MRS7",2016-08-09,32,1,5
"MRS7",2016-08-09,32,2,4.2
"MRS7",2016-08-09,32,3,7.1
"MRS7",2016-08-09,32,4,3.9
"MRS7",2016-08-09,33,1,1.9
"MRS7",2016-08-09,33,2,5.3
"MRS7",2016-08-09,33,3,1.8
"MRS7",2016-08-09,33,4,5.6
"MRS7",2016-08-09,34,1,0.4
"MRS7",2016-08-09,34,2,2.1
"MRS7",2016-08-09,34,3,6.1
"MRS7",2016-08-09,34,4,6.8
"MRS7",2016-08-09,35,1,6.5
"MRS7",2016-08-09,35,2,7.4
"MRS7",2016-08-09,35,3,6.9
"MRS7",2016-08-09,35,4,7
"MRS7",2016-08-09,36,1,1.3
"MRS7",2016-08-09,36,2,1.9
"MRS7",2016-08-09,36,3,1.7
"MRS7",2016-08-09,36,4,4.9
"MRS8",2016-08-09,37,1,2.5
"MRS8",2016-08-09,37,2,4.1
"MRS8",2016-08-09,37,3,3.8
"MRS8",2016-08-09,37,4,0.3
"MRS8",2016-08-09,38,1,1.3
"MRS8",2016-08-09,38,2,0.2
"MRS8",2016-08-09,38,3,1.3
"MRS8",2016-08-09,38,4,4.1
"MRS8",2016-08-09,39,1,1.9
"MRS8",2016-08-09,39,2,1
"MRS8",2016-08-09,39,3,0.5
"MRS8",2016-08-09,39,4,1
"MRS8",2016-08-09,40,1,0.3
"MRS8",2016-08-09,40,2,1.5
"MRS8",2016-08-09,40,3,1.5
"MRS8",2016-08-09,40,4,1.6
"MRS8",2016-08-09,41,1,2.6
"MRS8",2016-08-09,41,2,5.8
"MRS8",2016-08-09,41,3,4.5
"MRS8",2016-08-09,41,4,1.2
"MRS8",2016-08-09,42,1,4.7
"MRS8",2016-08-09,42,2,0.1
"MRS8",2016-08-09,42,3,1.6
"MRS8",2016-08-09,42,4,3.1
"MRS11",2016-08-09,43,1,5.6
"MRS11",2016-08-09,43,2,5.9
"MRS11",2016-08-09,43,3,8.8
"MRS11",2016-08-09,43,4,11.2
"MRS11",2016-08-09,44,1,10.5
"MRS11",2016-08-09,44,2,8.7
"MRS11",2016-08-09,44,3,12.7
"MRS11",2016-08-09,44,4,12.5
"MRS11",2016-08-09,45,1,11.6
"MRS11",2016-08-09,45,2,6.2
"MRS11",2016-08-09,45,3,0.6
"MRS11",2016-08-09,45,4,3.1
"MRS11",2016-08-09,46,1,7.8
"MRS11",2016-08-09,46,2,9.9
"MRS11",2016-08-09,46,3,1.5
"MRS11",2016-08-09,46,4,8.9
"MRS11",2016-08-09,47,1,1.5
"MRS11",2016-08-09,47,2,8.4
"MRS11",2016-08-09,47,3,7.8
"MRS11",2016-08-09,47,4,8.9
"MRS11",2016-08-09,48,1,6
"MRS11",2016-08-09,48,2,9.1
"MRS11",2016-08-09,48,3,0.1
"MRS11",2016-08-09,48,4,1.7
"MRS12",2016-08-09,49,1,4
"MRS12",2016-08-09,49,2,9.1
"MRS12",2016-08-09,49,3,5.7
"MRS12",2016-08-09,49,4,3.5
"MRS12",2016-08-09,50,1,0.5
"MRS12",2016-08-09,50,2,6.1
"MRS12",2016-08-09,50,3,9.4
"MRS12",2016-08-09,50,4,5.8
"MRS12",2016-08-09,51,1,9.6
"MRS12",2016-08-09,51,2,9
"MRS12",2016-08-09,51,3,4.9
"MRS12",2016-08-09,51,4,2.4
"MRS12",2016-08-09,52,1,5.8
"MRS12",2016-08-09,52,2,0.2
"MRS12",2016-08-09,52,3,6.8
"MRS12",2016-08-09,52,4,11.6
"MRS12",2016-08-09,53,1,13.8
"MRS12",2016-08-09,53,2,2.1
"MRS12",2016-08-09,53,3,5.4
"MRS12",2016-08-09,53,4,6.6
"MRS12",2016-08-09,54,1,2
"MRS12",2016-08-09,54,2,2.4
"MRS12",2016-08-09,54,3,2.1
"MRS12",2016-08-09,54,4,4.9
"MRS13B",2016-08-09,55,1,5.9
"MRS13B",2016-08-09,55,2,4.1
"MRS13B",2016-08-09,55,3,3.9
"MRS13B",2016-08-09,55,4,5.9
"MRS13B",2016-08-09,56,1,4.2
"MRS13B",2016-08-09,56,2,12.4
"MRS13B",2016-08-09,56,3,3.9
"MRS13B",2016-08-09,56,4,5.9
"MRS13B",2016-08-09,57,1,28.7
"MRS13B",2016-08-09,57,2,20.2
"MRS13B",2016-08-09,57,3,12.4
"MRS13B",2016-08-09,57,4,16.1
"MRS13B",2016-08-09,58,1,6.4
"MRS13B",2016-08-09,58,2,5.5
"MRS13B",2016-08-09,58,3,11.3
"MRS13B",2016-08-09,58,4,18.1
"MRS13B",2016-08-09,59,1,7
"MRS13B",2016-08-09,59,2,1.2
"MRS13B",2016-08-09,59,3,3.7
"MRS13B",2016-08-09,59,4,3.2
"MRS13B",2016-08-09,60,1,8
"MRS13B",2016-08-09,60,2,10.1
"MRS13B",2016-08-09,60,3,7
"MRS13B",2016-08-09,60,4,10.9
"MRS14",2016-08-09,61,1,3.8
"MRS14",2016-08-09,61,2,8.9
"MRS14",2016-08-09,61,3,3.4
"MRS14",2016-08-09,61,4,1.8
"MRS14",2016-08-09,62,1,7.6
"MRS14",2016-08-09,62,2,7
"MRS14",2016-08-09,62,3,3.4
"MRS14",2016-08-09,62,4,8.5
"MRS14",2016-08-09,63,1,7.8
"MRS14",2016-08-09,63,2,10.2
"MRS14",2016-08-09,63,3,11.5
"MRS14",2016-08-09,63,4,10.5
"MRS14",2016-08-09,64,1,13.2
"MRS14",2016-08-09,64,2,4.8
"MRS14",2016-08-09,64,3,13.1
"MRS14",2016-08-09,64,4,8
"MRS14",2016-08-09,65,1,10.3
"MRS14",2016-08-09,65,2,12.3
"MRS14",2016-08-09,65,3,20.6
"MRS14",2016-08-09,65,4,13.5
"MRS14",2016-08-09,66,1,11
"MRS14",2016-08-09,66,2,10.1
"MRS14",2016-08-09,66,3,7.1
"MRS14",2016-08-09,66,4,1.9
"MRS1",2016-08-29,1,1,8.2
"MRS1",2016-08-29,1,2,0.3
"MRS1",2016-08-29,1,3,0.6
"MRS1",2016-08-29,1,4,2.7
"MRS1",2016-08-29,2,1,8.4
"MRS1",2016-08-29,2,2,6.7
"MRS1",2016-08-29,2,3,3.3
"MRS1",2016-08-29,2,4,4.3
"MRS1",2016-08-29,3,1,1.3
"MRS1",2016-08-29,3,2,2
"MRS1",2016-08-29,3,3,0
"MRS1",2016-08-29,3,4,0.1
"MRS1",2016-08-29,4,1,4
"MRS1",2016-08-29,4,2,2
"MRS1",2016-08-29,4,3,4.5
"MRS1",2016-08-29,4,4,NaN
"MRS1",2016-08-29,5,1,6.8
"MRS1",2016-08-29,5,2,4.5
"MRS1",2016-08-29,5,3,0.1
"MRS1",2016-08-29,5,4,0.1
"MRS1",2016-08-29,6,1,0.1
"MRS1",2016-08-29,6,2,0.1
"MRS1",2016-08-29,6,3,0.1
"MRS1",2016-08-29,6,4,NaN
"BW2",2016-08-29,7,1,3.6
"BW2",2016-08-29,7,2,2.2
"BW2",2016-08-29,7,3,0.1
"BW2",2016-08-29,7,4,1.5
"BW2",2016-08-29,8,1,4.1
"BW2",2016-08-29,8,2,2.8
"BW2",2016-08-29,8,3,6
"BW2",2016-08-29,8,4,0.1
"BW2",2016-08-29,9,1,2.9
"BW2",2016-08-29,9,2,0.6
"BW2",2016-08-29,9,3,4.5
"BW2",2016-08-29,9,4,1.8
"BW2",2016-08-29,10,1,6.4
"BW2",2016-08-29,10,2,5.4
"BW2",2016-08-29,10,3,0.3
"BW2",2016-08-29,10,4,2.6
"BW2",2016-08-29,11,1,2.6
"BW2",2016-08-29,11,2,0.1
"BW2",2016-08-29,11,3,0.1
"BW2",2016-08-29,11,4,0.1
"BW2",2016-08-29,12,1,0.1
"BW2",2016-08-29,12,2,6
"BW2",2016-08-29,12,3,11.8
"BW2",2016-08-29,12,4,NaN
"BW3",2016-08-29,13,1,11.9
"BW3",2016-08-29,13,2,1.4
"BW3",2016-08-29,13,3,12.4
"BW3",2016-08-29,13,4,NaN
"BW3",2016-08-29,14,1,10.3
"BW3",2016-08-29,14,2,15.8
"BW3",2016-08-29,14,3,12.2
"BW3",2016-08-29,14,4,NaN
"BW3",2016-08-29,15,1,2.3
"BW3",2016-08-29,15,2,0.4
"BW3",2016-08-29,15,3,0.1
"BW3",2016-08-29,15,4,8.9
"BW3",2016-08-29,16,1,6.9
"BW3",2016-08-29,16,2,15.9
"BW3",2016-08-29,16,3,14.4
"BW3",2016-08-29,16,4,NaN
"BW3",2016-08-29,17,1,3.2
"BW3",2016-08-29,17,2,1.2
"BW3",2016-08-29,17,3,17.1
"BW3",2016-08-29,17,4,NaN
"BW3",2016-08-29,18,1,1.5
"BW3",2016-08-29,18,2,0.1
"BW3",2016-08-29,18,3,5
"BW3",2016-08-29,18,4,NaN
"MRS4",2016-08-29,19,1,10.7
"MRS4",2016-08-29,19,2,0.1
"MRS4",2016-08-29,19,3,7.5
"MRS4",2016-08-29,19,4,6.8
"MRS4",2016-08-29,20,1,6.2
"MRS4",2016-08-29,20,2,8.2
"MRS4",2016-08-29,20,3,0.1
"MRS4",2016-08-29,20,4,0.2
"MRS4",2016-08-29,21,1,0.1
"MRS4",2016-08-29,21,2,8.6
"MRS4",2016-08-29,21,3,2.2
"MRS4",2016-08-29,21,4,7.2
"MRS4",2016-08-29,22,1,0.1
"MRS4",2016-08-29,22,2,16.6
"MRS4",2016-08-29,22,3,15.7
"MRS4",2016-08-29,22,4,12.5
"MRS4",2016-08-29,23,1,6.4
"MRS4",2016-08-29,23,2,0.1
"MRS4",2016-08-29,23,3,16.1
"MRS4",2016-08-29,23,4,14.4
"MRS4",2016-08-29,24,1,7.4
"MRS4",2016-08-29,24,2,8.1
"MRS4",2016-08-29,24,3,9.1
"MRS4",2016-08-29,24,4,NaN
"MRS5",2016-08-29,25,1,5.8
"MRS5",2016-08-29,25,2,10.2
"MRS5",2016-08-29,25,3,8.4
"MRS5",2016-08-29,25,4,NaN
"MRS5",2016-08-29,26,1,50.8
"MRS5",2016-08-29,26,2,30.6
"MRS5",2016-08-29,26,3,31.7
"MRS5",2016-08-29,26,4,41.4
"MRS5",2016-08-29,27,1,41.7
"MRS5",2016-08-29,27,2,14.2
"MRS5",2016-08-29,27,3,31.7
"MRS5",2016-08-29,27,4,41.4
"MRS5",2016-08-29,28,1,3.8
"MRS5",2016-08-29,28,2,2.2
"MRS5",2016-08-29,28,3,4.4
"MRS5",2016-08-29,28,4,NaN
"MRS5",2016-08-29,29,1,21.7
"MRS5",2016-08-29,29,2,8.8
"MRS5",2016-08-29,29,3,64.2
"MRS5",2016-08-29,29,4,53.7
"MRS5",2016-08-29,30,1,27.5
"MRS5",2016-08-29,30,2,14.6
"MRS5",2016-08-29,30,3,19.6
"MRS5",2016-08-29,30,4,40.7
"MRS7",2016-08-29,31,1,7.6
"MRS7",2016-08-29,31,2,2.2
"MRS7",2016-08-29,31,3,1.1
"MRS7",2016-08-29,31,4,6.2
"MRS7",2016-08-29,32,1,5.9
"MRS7",2016-08-29,32,2,6.5
"MRS7",2016-08-29,32,3,0.1
"MRS7",2016-08-29,32,4,5
"MRS7",2016-08-29,33,1,3.1
"MRS7",2016-08-29,33,2,12
"MRS7",2016-08-29,33,3,4.7
"MRS7",2016-08-29,33,4,5.3
"MRS7",2016-08-29,34,1,4.6
"MRS7",2016-08-29,34,2,3.9
"MRS7",2016-08-29,34,3,6.9
"MRS7",2016-08-29,34,4,2.9
"MRS7",2016-08-29,35,1,0.9
"MRS7",2016-08-29,35,2,17.8
"MRS7",2016-08-29,35,3,8
"MRS7",2016-08-29,35,4,2.3
"MRS7",2016-08-29,36,1,4.2
"MRS7",2016-08-29,36,2,0.1
"MRS7",2016-08-29,36,3,9.5
"MRS7",2016-08-29,36,4,0.6
"MRS8",2016-08-29,37,1,8.7
"MRS8",2016-08-29,37,2,7.2
"MRS8",2016-08-29,37,3,3.4
"MRS8",2016-08-29,37,4,0.1
"MRS8",2016-08-29,38,1,9.6
"MRS8",2016-08-29,38,2,1.4
"MRS8",2016-08-29,38,3,0.1
"MRS8",2016-08-29,38,4,11.4
"MRS8",2016-08-29,39,1,10.5
"MRS8",2016-08-29,39,2,4.1
"MRS8",2016-08-29,39,3,0.5
"MRS8",2016-08-29,39,4,1.3
"MRS8",2016-08-29,40,1,8.3
"MRS8",2016-08-29,40,2,2.8
"MRS8",2016-08-29,40,3,2.5
"MRS8",2016-08-29,40,4,4.5
"MRS8",2016-08-29,41,1,0.1
"MRS8",2016-08-29,41,2,7.3
"MRS8",2016-08-29,41,3,1.2
"MRS8",2016-08-29,41,4,8.7
"MRS8",2016-08-29,42,1,5
"MRS8",2016-08-29,42,2,6.1
"MRS8",2016-08-29,42,3,0.7
"MRS8",2016-08-29,42,4,5.5
"MRS11",2016-08-29,43,1,7.7
"MRS11",2016-08-29,43,2,4.4
"MRS11",2016-08-29,43,3,11.2
"MRS11",2016-08-29,43,4,NaN
"MRS11",2016-08-29,44,1,10.5
"MRS11",2016-08-29,44,2,6.9
"MRS11",2016-08-29,44,3,12.4
"MRS11",2016-08-29,44,4,6.1
"MRS11",2016-08-29,45,1,8.6
"MRS11",2016-08-29,45,2,0.1
"MRS11",2016-08-29,45,3,2
"MRS11",2016-08-29,45,4,0.1
"MRS11",2016-08-29,46,1,2
"MRS11",2016-08-29,46,2,5
"MRS11",2016-08-29,46,3,22.5
"MRS11",2016-08-29,46,4,NaN
"MRS11",2016-08-29,47,1,4.4
"MRS11",2016-08-29,47,2,13.4
"MRS11",2016-08-29,47,3,11.5
"MRS11",2016-08-29,47,4,11.4
"MRS11",2016-08-29,48,1,12.7
"MRS11",2016-08-29,48,2,0.1
"MRS11",2016-08-29,48,3,0.1
"MRS11",2016-08-29,48,4,NaN
"MRS12",2016-08-29,49,1,11
"MRS12",2016-08-29,49,2,0.1
"MRS12",2016-08-29,49,3,2.4
"MRS12",2016-08-29,49,4,0.2
"MRS12",2016-08-29,50,1,2.7
"MRS12",2016-08-29,50,2,6.6
"MRS12",2016-08-29,50,3,9.9
"MRS12",2016-08-29,50,4,7.1
"MRS12",2016-08-29,51,1,9.7
"MRS12",2016-08-29,51,2,5.7
"MRS12",2016-08-29,51,3,5.2
"MRS12",2016-08-29,51,4,8.9
"MRS12",2016-08-29,52,1,12.8
"MRS12",2016-08-29,52,2,2.5
"MRS12",2016-08-29,52,3,8.7
"MRS12",2016-08-29,52,4,6.1
"MRS12",2016-08-29,53,1,1.8
"MRS12",2016-08-29,53,2,3.9
"MRS12",2016-08-29,53,3,1.1
"MRS12",2016-08-29,53,4,NaN
"MRS12",2016-08-29,54,1,0.1
"MRS12",2016-08-29,54,2,0.1
"MRS12",2016-08-29,54,3,0.4
"MRS12",2016-08-29,54,4,1
"MRS13B",2016-08-29,55,1,7.1
"MRS13B",2016-08-29,55,2,10.5
"MRS13B",2016-08-29,55,3,14
"MRS13B",2016-08-29,55,4,8.9
"MRS13B",2016-08-29,56,1,16.5
"MRS13B",2016-08-29,56,2,12.9
"MRS13B",2016-08-29,56,3,NaN
"MRS13B",2016-08-29,56,4,NaN
"MRS13B",2016-08-29,57,1,20.7
"MRS13B",2016-08-29,57,2,13.4
"MRS13B",2016-08-29,57,3,23.8
"MRS13B",2016-08-29,57,4,NaN
"MRS13B",2016-08-29,58,1,14
"MRS13B",2016-08-29,58,2,1.1
"MRS13B",2016-08-29,58,3,NaN
"MRS13B",2016-08-29,58,4,NaN
"MRS13B",2016-08-29,59,1,21.2
"MRS13B",2016-08-29,59,2,2.7
"MRS13B",2016-08-29,59,3,NaN
"MRS13B",2016-08-29,59,4,NaN
"MRS13B",2016-08-29,60,1,9.6
"MRS13B",2016-08-29,60,2,12
"MRS13B",2016-08-29,60,3,NaN
"MRS13B",2016-08-29,60,4,NaN
"MRS14",2016-08-29,61,1,9
"MRS14",2016-08-29,61,2,14.6
"MRS14",2016-08-29,61,3,11.3
"MRS14",2016-08-29,61,4,6.2
"MRS14",2016-08-29,62,1,6.9
"MRS14",2016-08-29,62,2,17
"MRS14",2016-08-29,62,3,12.7
"MRS14",2016-08-29,62,4,6.1
"MRS14",2016-08-29,63,1,16.7
"MRS14",2016-08-29,63,2,13.5
"MRS14",2016-08-29,63,3,19
"MRS14",2016-08-29,63,4,NaN
"MRS14",2016-08-29,64,1,10
"MRS14",2016-08-29,64,2,21.5
"MRS14",2016-08-29,64,3,3.4
"MRS14",2016-08-29,64,4,NaN
"MRS14",2016-08-29,65,1,4.8
"MRS14",2016-08-29,65,2,18.6
"MRS14",2016-08-29,65,3,19.4
"MRS14",2016-08-29,65,4,10.4
"MRS14",2016-08-29,66,1,16.4
"MRS14",2016-08-29,66,2,5.2
"MRS14",2016-08-29,66,3,8.8
"MRS14",2016-08-29,66,4,10.8
"MRS13A",2016-09-12,67,1,0.1
"MRS13A",2016-09-12,67,2,0.1
"MRS13A",2016-09-12,67,3,0.1
"MRS13A",2016-09-12,67,4,0.1
"MRS13A",2016-09-12,68,1,0.1
"MRS13A",2016-09-12,68,2,0.1
"MRS13A",2016-09-12,68,3,0.1
"MRS13A",2016-09-12,68,4,0.1
"MRS13A",2016-09-12,69,1,0.1
"MRS13A",2016-09-12,69,2,0.1
"MRS13A",2016-09-12,69,3,0.1
"MRS13A",2016-09-12,69,4,0.1
"MRS13A",2016-09-12,70,1,0.1
"MRS13A",2016-09-12,70,2,0.1
"MRS13A",2016-09-12,70,3,0.1
"MRS13A",2016-09-12,70,4,0.1
"MRS13A",2016-09-12,71,1,0.1
